Lambda	Qext	Qsca	Qabs	Cext	Csca	Cabs	Qnf_1	Qnf_2	Qnf_3
465	3.6220621506156268	0.9734472959588907	2.648614854656736	10241.13945889773	2752.35738627717	7488.782072620559	2.577543030428483	2.7988026637447763	10.590601437956675
466	3.6983989583968677	1.0016640940385195	2.696734864358348	10456.976697969369	2832.1385032764797	7624.838194692889	2.577039843810249	2.780338035714674	10.926006789332577
467	3.778466128914927	1.0310744198742052	2.7473917090407216	10683.361289193299	2915.294240503045	7768.0670486902545	2.5795534098785295	2.761473066083574	11.27977524777477
468	3.8611733238297976	1.061505541722849	2.7996677821069484	10917.210373542517	3001.33621045922	7915.874163083297	2.582070195052975	2.742944829408795	11.650434798011297
469	3.945715111441457	1.0923491310493552	2.853365980392102	11156.246646536441	3088.5444047338633	8067.702241802578	2.587793971713448	2.725496322405646	12.031978230174781
470	4.03383557212136	1.1248969211686477	2.908938650952712	11405.40137924908	3180.57111323028	8224.8302660188	2.590338235919992	2.707608851953227	12.437853451335199
471	4.125350741824332	1.157628435936488	2.967722305887844	11664.154425596871	3273.1172909322418	8391.03713466463	2.605658035618263	2.690045020155791	12.85260221171314
472	4.220828295903533	1.191620485819111	3.0292078100844217	11934.110849827019	3369.2275477047774	8564.883302122242	2.6243935783166084	2.672057237997234	13.287604694701534
473	4.3180401293779	1.2259324904383788	3.0921076389395212	12208.97083352358	3466.242455182425	8742.728378341155	2.6468069344751592	2.655067421048994	13.73321315907061
474	4.419236489517889	1.2615087775296607	3.1577277119882283	12495.096800950812	3566.832037133601	8928.264763817211	2.6729610806522697	2.6376078288889215	14.199600497049548
475	4.523161914514357	1.2981334160916238	3.225028498422733	12788.939017471901	3670.3857630355806	9118.55325443632	2.699678298457489	2.620399283394041	14.684784406022333
476	4.629808186274691	1.3358162156479847	3.2939919706267067	13090.474246977408	3776.9313686632445	9313.542878314163	2.726972430865766	2.6034350473657577	15.189157204117954
477	4.738472892879392	1.374122722569731	3.3643501703096614	13397.716466553848	3885.2404653202852	9512.476001233563	2.754857733478122	2.5866466946980213	15.708300445471172
478	4.844640091538326	1.4095892265046235	3.435050865033703	13697.89714877705	3985.51964270962	9712.37750606743	2.786955039095333	2.568795816838622	16.204496100230397
479	4.951339280780793	1.4448094219972933	3.5065298587835	13999.581998938358	4085.1023993856106	9914.479599552747	2.82348702790977	2.5518556927256344	16.7054567027097
480	5.06110263975582	1.4808933588892124	3.5802092808666073	14309.930584908712	4187.127327332636	10122.803257576077	2.864744149601897	2.5343770108862165	17.223592998972524
481	5.172751717254667	1.5184048007822724	3.6543469164723947	14625.610914394125	4293.188430581754	10332.42248381237	2.899466272847514	2.5171355537309275	17.76555850593542
482	5.28603538330554	1.5565636803572467	3.7294717029482936	14945.912934127551	4401.080120749515	10544.832813378036	2.9350436213447537	2.500088777324297	18.322866612490895
483	5.399043400658743	1.5941767377284748	3.8048666629302685	15265.435575529766	4507.428534994367	10758.007040535398	2.9754187653209887	2.4839151609690204	18.882013538171872
484	5.514493518528962	1.6324760928332906	3.882017425695671	15591.863093471204	4615.7174103654315	10976.145683105773	3.0210376162028187	2.467166164361274	19.457155490479394
485	5.630849974846901	1.67117182286469	3.9596781519822115	15920.853223000768	4725.127009438175	11195.726213562593	3.067961809239616	2.450580237241433	20.045143030639103
486	5.7478736555574805	1.7101945649422137	4.037679090615267	16251.729885055522	4835.461213288486	11416.268671767037	3.1162366854812933	2.4341513488985096	20.645312096791702
487	5.865299643132636	1.7494666978594071	4.11583294527323	16583.74404297149	4946.5005531255965	11637.243489845896	3.1659095511204205	2.4178735577240396	21.256878088872813
488	5.984038637710579	1.7890868781413942	4.194951759569185	16919.470640726126	5058.523973702611	11860.946667023514	3.2217471667474626	2.400969506459772	21.88113010160587
489	6.100167439300803	1.8272887648130882	4.272878674487714	17247.817091677556	5166.5372635715685	12081.279828105988	3.2838099576211137	2.3848653899132457	22.49694584736343
490	6.215441914794743	1.8653130150592154	4.350128899735528	17573.747992499917	5274.048298279912	12299.699694220006	3.347938648920897	2.368880031527015	23.119039237869146
491	6.330530452000875	1.9031796417909723	4.427350810209903	17899.15316519918	5381.113663000955	12518.039502198224	3.4194488792161826	2.352215294114602	23.74764897185606
492	6.442820338901934	1.9404590660573964	4.502361272844538	18216.645340583895	5486.518751865865	12730.12658871803	3.4881525904004347	2.3364413960358745	24.377500835768558
493	6.552100008182732	1.975678592538933	4.576421415643799	18525.626326163245	5586.099616957441	12939.526709205804	3.5753553260361097	2.319823498831494	24.990163677745883
494	6.657398551626376	2.009895868096956	4.647502683529421	18823.350943627876	5682.846684324489	13140.504259303387	3.6602670190888293	2.304082879844927	25.598361404405573
495	6.757000811612638	2.041308258340259	4.71569255327238	19104.96969905628	5771.66312530254	13333.30657375374	3.7597786315950694	2.288262216829823	26.179101746813636
496	6.852855481737663	2.0716324301785125	4.7812230515591505	19375.992393785626	5857.402701228467	13518.589692557158	3.863572201740403	2.2725166721922974	26.753396540509726
497	6.946209758127457	2.1009621569342034	4.845247601193254	19639.94539178426	5940.330549925193	13699.614841859066	3.9773954897358834	2.2577566077159665	27.321766463749896
