Lambda	Qext	Qsca	Qabs	Cext	Csca	Cabs	Qnf_1	Qnf_2	Qnf_3
602.0	3.0803456819422936	1.1394638508146615	1.9408818311276321	8709.472228416256	3221.7581364754287	5487.7140919408275	9.786683141858834	3.264846982595367	30.45053560464837
603.0	2.970240560631089	1.1100438137676731	1.860196746863416	8398.157332205752	3138.5749414457864	5259.582390759966	9.6621567494493	3.2420583099641087	29.85597147334418
604.0	2.8645331014312525	1.081166208979445	1.7833668924518076	8099.276532679088	3056.9254374954157	5042.351095183672	9.540593503013472	3.219726166895222	29.266896515066538
605.0	2.7631712086607942	1.0528919243094383	1.710279284351356	7812.682532765622	2976.9817809910965	4835.700751774526	9.42190666762905	3.197844153358128	28.68517312249246
606.0	2.666074261891193	1.0252680253309556	1.6408062365602372	7538.147383573982	2898.8770467062195	4639.270336867762	9.306012186639466	3.1764053367893035	28.112330770271342
607.0	2.573139348967279	0.9983295939493837	1.5748097550178952	7275.380107840583	2822.7104263913984	4452.669681449184	9.192828618258405	3.155402349638086	27.549605045532104
608.0	2.4842466158788223	0.9721014142651716	1.5121452016136507	7024.041826335191	2748.55199543974	4275.489830895451	9.082277070565006	3.134827475160102	26.99797421168965
609.0	2.3992638053374744	0.9465994977337063	1.4526643076037682	6783.758590384891	2676.4470251748	4107.311565210091	8.974281135395037	3.1146727227151203	26.45819292761569
610.0	2.318050064162448	0.9218324473558711	1.396217616806577	6554.132147003486	2606.419840008514	3947.7123069949726	8.868766821568963	3.0949298937046468	25.93082294485872
611.0	2.2404591019498694	0.8978026660185537	1.3426564359313158	6334.748869818685	2538.477233943497	3796.271635875188	8.765662487835089	3.0755906391722707	25.416260753480564
612.0	2.1663417817980397	0.8745074176703767	1.291834364127663	6125.18708417521	2472.6114709767326	3652.575613198477	8.664898775855011	3.0566465099871913	24.914762251936654
613.0	2.0955482194910497	0.8519397521805496	1.2436084673105001	5925.023002436628	2408.8029000763713	3516.220102360257	8.566408543511251	3.0380890004376604	24.426464587096806
614.0	2.02792946157628	0.8300893058403483	1.197840155735932	5733.8354686377115	2347.0222185463404	3386.813250091371	8.470126798774734	3.019909585975423	23.9514053547131
615.0	1.963338805994891	0.8089429898153885	1.1543958161795027	5551.209692479175	2287.2324185792886	3263.9772738998863	8.37599063433472	3.0020997557751317	23.48953937490648
616.0	1.9016328218935505	0.7884855786710221	1.1131472432225284	5376.740132777405	2229.390451272942	3147.349681504463	8.283939163159465	2.9846510407023565	23.040753266871427
617.0	1.8426721183399934	0.7687002105511765	1.0739719077888168	5210.032670956499	2173.448640852453	3036.5840301040457	8.193913455130101	2.9675550372208566	22.604878046247688
618.0	1.7863219051248445	0.7495688098266154	1.036753095298229	5050.706196678061	2119.355879680206	2931.3503169978553	8.105856474862145	2.9508034277123745	22.18169996076747
619.0	1.7324523828041194	0.7310724421427736	1.0013799406613457	4898.393710660398	2067.058632129918	2831.33507853048	8.019713020810055	2.93438799763145	21.770969767415476
620.0	1.678512006494427	0.7121116876325252	0.9664003188619018	4745.880889708639	2013.4483617615936	2732.432527947046	7.944213274293819	2.9197620678376524	21.340148541850503
621.0	1.626983808438194	0.693835834012788	0.933147974425406	4600.188342089076	1961.7746030387298	2638.4137390503465	7.870185521860942	2.9054328509795906	20.923476530300952
622.0	1.577740174036491	0.6762177422061582	0.9015224318303328	4460.955246023869	1911.9606220277487	2548.9946239961205	7.7975920983815135	2.8913929123548714	20.520470147639248
623.0	1.5306602048150377	0.6592309516731707	0.871429253141867	4327.839769130253	1863.9316033158968	2463.908165814357	7.726396485231371	2.8776350072130747	20.130649456084868
624.0	1.4856295007218765	0.6428497574788576	0.8427797432430189	4200.518452881707	1817.6148679118032	2382.903584969904	7.656563271835787	2.8641520787965624	19.75354094041202
625.0	1.4425399166518185	0.6270492654181731	0.8154906512336454	4078.6855241970466	1772.940029108948	2305.7454950880983	7.588058118505982	2.850937255965457	19.388679703360527
626.0	1.4012893020260195	0.6118054290815981	0.7894838729444215	3962.0521591190204	1729.8390972861896	2232.213061832831	7.520847720534005	2.8379838504739405	19.035611173645663
627.0	1.3617812304659087	0.597095072145781	0.7646861583201278	3850.345718485351	1688.2465429330675	2162.0991755522837	7.454899773511324	2.825285353956875	18.693892405789352
628.0	1.3239247251214454	0.5828958986599617	0.7410288264614837	3743.3089713126774	1648.0993257339805	2095.209645578697	7.3901829398365875	2.8128354346787585	18.363093039493684
629.0	1.287633983996026	0.5691864936575484	0.7184474903384777	3640.699318171025	1609.3368962973784	2031.3624218736466	7.326666816377146	2.8006279340905866	18.042795976275514
630.0	1.2528281086144886	0.5559463160454379	0.6968817925690507	3542.2880240106656	1571.9011760507913	1970.3868479598743	7.264321903250185	2.788656863234677	17.732597822444625
631.0	1.219430838567225	0.5431556854020013	0.6762751531652237	3447.8594676032717	1535.7365199130104	1912.1229476902613	7.2031195736886025	2.7769163990324097	17.432109140041863
632.0	1.1873702938050437	0.5307957640417894	0.6565745297632543	3357.2104128978117	1500.78966558324	1856.4207473145716	7.143032044957453	2.765400880485483	17.140954540951366
